2023-12-16 16:05:52.155670,/muse/gyro,-0.4486083984375,0.411224365234375,7.1478271484375
2023-12-16 16:05:52.156670,/muse/gyro,1.517791748046875,0.695343017578125,4.329071044921875
2023-12-16 16:05:52.156670,/muse/gyro,0.859832763671875,0.59814453125,5.375823974609375
2023-12-16 16:05:52.167692,/muse/gyro,1.45050048828125,0.456085205078125,3.289794921875
2023-12-16 16:05:52.167692,/muse/gyro,1.532745361328125,0.381317138671875,3.327178955078125
2023-12-16 16:05:52.167692,/muse/gyro,1.6748046875,0.635528564453125,3.297271728515625
2023-12-16 16:05:52.174236,/muse/gyro,1.891632080078125,0.755157470703125,3.491668701171875
2023-12-16 16:05:52.174236,/muse/gyro,1.5850830078125,0.7177734375,2.923431396484375
2023-12-16 16:05:52.174953,/muse/gyro,1.472930908203125,0.605621337890625,3.357086181640625
2023-12-16 16:05:52.177953,/muse/gyro,1.697235107421875,0.650482177734375,2.4224853515625
2023-12-16 16:05:52.177953,/muse/gyro,1.831817626953125,0.28411865234375,1.039276123046875
2023-12-16 16:05:52.178954,/muse/gyro,1.891632080078125,0.4486083984375,1.6748046875
2023-12-16 16:05:52.183000,/muse/gyro,2.093505859375,0.336456298828125,1.33087158203125
2023-12-16 16:05:52.183000,/muse/gyro,2.5421142578125,0.755157470703125,2.669219970703125
2023-12-16 16:05:52.183000,/muse/gyro,2.7813720703125,0.800018310546875,2.1533203125
2023-12-16 16:05:52.249841,/muse/gyro,2.250518798828125,0.456085205078125,3.050537109375
2023-12-16 16:05:52.249841,/muse/gyro,2.205657958984375,0.052337646484375,3.267364501953125
2023-12-16 16:05:52.249841,/muse/gyro,2.130889892578125,0.1495361328125,3.03558349609375
2023-12-16 16:05:52.290990,/muse/gyro,2.444915771484375,0.49346923828125,2.848663330078125
2023-12-16 16:05:52.290990,/muse/gyro,2.27294921875,0.777587890625,2.37762451171875
2023-12-16 16:05:52.291995,/muse/gyro,2.28790283203125,0.261688232421875,2.998199462890625
2023-12-16 16:05:52.354779,/muse/gyro,2.400054931640625,0.994415283203125,1.786956787109375
2023-12-16 16:05:52.354779,/muse/gyro,2.639312744140625,0.94207763671875,1.89910888671875
2023-12-16 16:05:52.354779,/muse/gyro,2.534637451171875,0.91217041015625,1.742095947265625
2023-12-16 16:05:52.397261,/muse/gyro,2.519683837890625,1.016845703125,1.981353759765625
2023-12-16 16:05:52.397954,/muse/gyro,2.280426025390625,0.874786376953125,1.8841552734375
2023-12-16 16:05:52.397954,/muse/gyro,2.58697509765625,0.785064697265625,2.13836669921875
2023-12-16 16:05:52.488644,/muse/gyro,2.444915771484375,-0.037384033203125,2.250518798828125
2023-12-16 16:05:52.488644,/muse/gyro,2.415008544921875,0.1495361328125,2.130889892578125
2023-12-16 16:05:52.488644,/muse/gyro,2.429962158203125,-0.261688232421875,2.041168212890625
